treat,buttonpresses,bpressestest,age,gender,education,conscientious1,conscientious2_r,conscientious3,conscientious4,agreeable1,agreeable2_r,neurotic1,neurotic2_r,open1_r,open2,extraversion1_r,extraversion2,altruism1,altruism2,risk1,posreciprocity1,posreciprocity2,socialcomp1,socialcomp2_r,socialcomp3,competition1,competition2,competition3,competition4,risks5,risks6,risks8,risks9,risks12,risks13,risks15,risks16,risks20,risks21,risks23,risks24,risks27,risks28,risks30,risks31,loss1,loss_change,treat_1,treat_2,treat_3,treat_4,treat_5,treat_6,treat_7
4,2014,63,48,0,5,4,1,5,5,2,4,5,1,1,5,2,3,200,10,7,5,9,3,4,2,4,5,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
7,2089,61,22,1,3,4,3,3,3,5,1,4,2,2,5,4,3,320,10,8,5,10,4,4,3,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
6,1797,35,28,0,4,3,4,3,4,3,4,3,4,4,3,4,4,800,5,4,1,5,5,4,3,3,4,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
4,2649,40,34,0,4,5,1,5,5,1,2,5,1,1,5,1,4,800,10,9,2,9,5,5,1,5,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
2,2943,0,33,0,4,5,5,4,4,4,4,4,4,5,5,5,5,1000,10,10,6,10,5,4,5,4,5,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
1,2279,47,22,1,2,5,1,4,5,5,1,2,5,5,5,4,4,300,10,7,6,10,1,5,1,1,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
3,1429,45,48,1,3,4,2,2,5,5,2,4,4,2,4,2,4,600,10,2,5,10,2,4,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0
5,3032,61,30,0,2,5,5,5,5,2,4,4,2,1,3,5,1,0,3,2,2,8,4,2,2,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
4,1437,47,75,1,3,5,1,5,5,5,1,5,1,1,5,4,5,300,10,0,2,10,3,3,5,5,5,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
3,1347,10,45,0,3,3,1,3,5,3,2,5,4,4,3,3,4,250,7,5,4,7,4,3,4,5,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
1,2612,55,30,0,5,5,5,4,4,4,4,4,4,5,5,5,5,1000,10,9,4,10,5,4,5,4,5,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1883,16,72,1,5,4,4,2,4,5,2,4,2,1,4,4,4,160,10,6,4,10,2,4,2,2,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
6,1538,23,56,1,3,4,1,4,4,4,2,4,3,1,4,4,3,160,9,5,1,8,1,1,1,2,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
5,2553,72,26,0,5,5,4,5,4,2,4,1,5,5,2,5,1,100,7,3,2,8,5,1,5,4,3,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3,2052,64,45,0,4,3,4,2,4,3,3,3,4,3,4,4,2,0,3,3,4,7,4,2,4,4,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
7,2799,86,28,0,3,5,2,4,4,5,2,3,3,2,4,5,2,800,10,5,6,10,4,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
2,2902,78,24,0,1,5,1,5,5,3,3,3,2,5,5,4,4,500,10,8,5,10,4,3,1,3,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0
6,1358,32,63,0,2,3,3,4,3,4,1,4,4,2,2,4,3,200,10,5,4,8,3,3,3,2,4,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
5,2362,60,28,0,3,3,3,4,4,4,3,3,1,1,5,2,4,1600,5,6,0,8,4,2,2,3,4,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
7,1423,38,32,0,4,4,2,4,4,4,3,4,3,4,2,5,1,0,10,2,4,10,3,2,4,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3,1677,2,58,1,5,5,1,4,5,4,1,3,2,2,5,5,2,160,10,2,4,10,4,3,4,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
1,2543,72,31,1,3,4,2,4,4,2,2,4,2,4,4,4,2,0,7,7,6,8,4,4,2,5,2,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
2,811,30,50,0,3,4,2,4,4,4,2,4,2,2,4,4,4,100,8,4,1,9,5,5,1,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
3,2335,43,29,1,3,4,3,4,4,4,2,4,3,2,4,4,4,0,9,5,4,9,5,4,3,2,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0
4,2787,71,35,1,5,5,1,4,4,2,2,2,4,1,5,4,2,250,7,6,5,10,4,2,4,4,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
7,1967,72,45,0,2,4,3,4,5,5,3,5,5,1,5,4,4,600,10,6,5,10,5,5,1,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
6,206,53,28,1,4,4,5,4,5,4,5,4,4,4,5,5,5,1111,10,10,6,10,3,2,4,4,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
1,2223,42,54,0,5,5,2,5,4,4,3,4,2,3,2,2,4,200,10,7,4,9,4,4,2,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
5,1715,52,33,1,5,4,3,4,4,3,2,1,5,1,4,4,2,600,9,1,1,8,4,1,5,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
7,1418,85,33,0,3,4,2,4,4,4,1,3,5,2,5,5,1,100,10,2,2,9,3,4,2,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
1,2823,70,40,0,4,4,3,4,4,2,2,4,3,3,4,5,2,0,8,3,4,8,3,3,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
4,1093,3,41,1,4,3,4,4,3,4,2,3,4,4,4,5,4,800,9,8,3,10,5,4,5,4,3,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
3,2569,59,46,0,4,5,1,5,5,5,1,5,1,1,5,5,3,100,10,10,4,10,5,1,2,4,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
6,2601,47,38,0,4,5,1,5,5,4,1,5,2,3,3,2,3,500,10,5,3,10,3,3,3,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
5,2283,56,25,0,5,4,5,5,4,4,3,3,5,4,4,3,4,1500,7,9,2,8,3,4,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0
5,2192,19,32,0,5,4,4,5,5,5,4,4,4,4,4,5,1,0,2,7,5,9,5,4,2,4,3,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
7,1712,23,63,0,5,4,3,4,4,4,3,4,1,2,5,5,2,0,0,10,0,10,4,2,3,3,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
6,1498,59,50,0,4,5,1,5,5,5,4,5,1,1,4,4,5,100,10,7,6,10,5,2,4,5,3,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
4,2645,64,36,1,3,4,2,4,3,5,2,4,5,3,4,5,3,150,7,5,2,10,4,3,2,3,4,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
1,2428,69,33,1,3,4,3,1,2,2,3,4,5,5,1,1,2,0,0,1,5,2,1,2,3,4,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
2,2274,57,46,1,5,4,1,4,5,5,1,4,5,2,4,5,1,160,10,1,6,10,5,2,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,1,0,0,0,0,0
3,2698,61,30,1,3,5,4,5,5,5,4,2,5,1,5,5,2,300,10,10,6,10,5,1,5,4,4,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0
6,2338,19,42,1,5,4,3,3,5,5,5,4,3,5,4,3,4,500,8,9,1,8,3,4,4,5,3,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0
2,2325,51,53,1,4,4,1,4,4,2,4,4,1,1,4,4,3,0,7,8,2,9,4,3,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
7,631,35,41,0,5,5,1,5,5,5,4,2,4,4,3,5,1,800,10,7,4,10,4,2,1,1,5,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
4,160,3,42,0,3,3,3,3,4,4,3,2,4,4,5,3,4,200,10,5,2,9,3,3,2,4,4,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
4,1,2,48,0,3,3,3,5,4,4,4,3,3,5,3,4,4,500,8,9,4,10,4,3,3,3,4,5,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
2,49,1,31,1,1,3,2,2,3,3,3,4,4,3,2,4,2,1400,8,9,2,5,5,2,4,3,4,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,2604,74,39,1,5,4,3,5,4,3,4,3,4,2,2,3,2,200,4,3,5,7,4,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
3,2417,63,35,1,4,4,4,4,4,4,4,4,4,4,4,4,2,200,7,6,2,8,4,4,4,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
6,1701,85,33,1,4,3,3,3,3,4,3,3,3,1,5,1,5,0,8,9,5,9,4,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0
3,2616,76,54,0,3,5,1,4,5,4,4,5,2,1,5,5,3,100,10,7,4,10,3,4,2,3,4,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0
2,3277,87,25,0,4,5,3,4,4,3,4,2,3,3,3,4,3,0,7,6,2,9,4,2,4,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0
1,2005,55,26,0,3,3,2,5,4,1,5,4,2,2,4,5,1,100,6,4,2,8,3,2,3,5,4,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
4,2072,59,30,1,5,4,4,4,4,4,4,4,4,4,4,4,4,100,10,10,1,10,4,5,5,5,5,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
5,868,4,30,1,3,5,1,5,5,4,4,4,1,1,5,4,5,800,10,9,4,10,4,2,1,4,4,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
6,2452,0,29,0,4,5,2,5,5,2,3,5,3,1,5,4,2,0,10,7,6,10,5,5,2,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
2,2305,62,36,1,4,4,4,4,3,1,5,1,5,1,5,5,1,50,8,2,5,7,2,5,1,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0
3,1926,44,41,0,4,5,1,5,5,2,1,4,2,4,4,4,4,100,3,1,0,8,5,2,4,4,4,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1,3124,82,58,0,4,4,4,5,5,5,5,5,5,4,4,4,4,1000,10,9,6,10,4,5,4,5,4,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
6,2558,22,57,1,3,5,1,5,5,2,4,5,1,1,4,4,2,50,7,5,2,7,5,1,1,4,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0
4,2156,50,47,1,1,5,1,5,5,4,2,4,2,2,4,4,3,400,10,7,4,10,4,3,2,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
3,2203,0,30,1,3,4,5,4,2,4,4,3,5,2,3,5,2,100,6,3,6,10,5,2,5,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0
1,1001,15,46,0,4,4,2,4,3,4,4,5,5,3,4,5,4,1200,10,9,4,9,5,4,5,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0
7,2929,25,42,0,3,3,3,3,3,4,3,3,3,3,4,3,4,600,7,7,5,6,3,3,3,3,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1
5,2246,56,39,0,3,5,1,4,5,3,2,4,2,1,5,2,3,100,10,7,2,10,2,1,1,1,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
2,2020,47,29,0,1,5,2,5,5,1,5,2,4,1,5,5,1,100,6,1,3,7,4,2,2,4,5,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
6,2608,66,25,1,5,2,2,4,2,4,3,3,2,4,3,3,3,1500,9,10,5,9,3,4,4,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0
4,647,23,25,1,4,4,2,3,4,5,3,3,2,4,3,4,2,500,8,6,3,8,4,2,3,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0
7,1600,55,27,1,4,3,4,4,4,4,4,3,3,3,4,3,4,800,8,7,2,9,3,4,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
2,2175,53,44,1,2,5,1,5,5,5,1,5,1,3,5,1,3,200,8,2,4,10,1,5,1,1,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
4,1500,57,48,0,5,4,5,3,3,4,5,3,3,4,4,3,4,1200,8,6,2,9,3,4,5,4,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0
6,2607,28,25,1,5,3,5,3,3,4,4,4,5,4,4,2,4,1500,8,5,6,8,2,5,3,4,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
3,1277,9,31,0,4,5,1,5,2,5,1,5,1,4,5,1,4,600,9,9,4,9,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1,2977,54,34,1,4,4,3,3,4,5,3,4,4,5,4,4,4,800,9,8,2,9,5,4,5,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0
5,2838,53,50,0,4,4,2,4,4,4,3,4,3,2,4,3,4,600,10,8,5,10,4,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0
5,2790,26,46,0,4,5,1,5,5,2,3,3,3,3,3,4,3,0,9,3,4,10,5,2,3,4,4,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
7,1644,49,43,1,1,4,3,2,2,2,4,2,4,3,3,5,2,500,10,5,5,10,2,3,3,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
2,1730,5,66,0,5,4,1,4,3,4,1,5,2,1,5,5,1,0,10,5,4,10,3,5,1,1,3,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
6,1675,38,65,0,4,2,4,4,4,3,3,4,3,5,4,4,5,1600,8,6,6,7,4,3,5,4,3,5,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
7,2685,68,54,0,3,4,2,3,4,4,2,5,1,5,3,5,2,0,4,8,0,10,4,2,3,4,5,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
3,194,35,35,1,4,5,1,4,5,2,2,4,2,4,4,2,4,25,6,4,0,9,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
5,2105,16,49,0,3,5,2,4,4,3,3,4,4,1,5,5,2,50,6,3,2,8,5,1,5,5,4,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
4,2459,71,34,0,4,4,3,4,3,2,4,4,4,2,4,4,2,0,9,5,2,7,4,2,4,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
6,2601,56,30,1,4,4,2,5,4,2,2,5,4,4,5,4,3,100,8,4,2,9,4,2,2,4,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
5,2055,51,51,0,4,4,3,5,4,4,2,4,2,3,4,4,5,100,7,8,4,10,3,4,2,2,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
4,2333,66,46,0,4,4,2,4,4,4,3,5,3,3,4,4,3,100,8,2,2,9,5,2,4,4,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
3,1006,35,35,0,4,4,3,4,4,4,1,4,3,2,4,4,3,200,10,6,4,10,4,1,5,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7,480,77,31,0,4,4,4,4,4,3,4,2,4,1,5,5,2,150,9,6,2,9,3,2,4,4,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1
1,2879,69,37,0,5,5,1,5,5,5,2,4,2,1,5,1,5,0,10,6,4,10,5,3,3,5,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
2,2513,50,31,1,4,4,3,4,3,4,3,4,3,4,3,4,2,0,8,7,4,7,4,3,4,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
5,1860,13,33,1,3,5,2,4,4,5,3,4,3,3,4,5,1,100,5,5,4,10,4,4,4,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0
4,1808,44,55,1,5,5,1,5,5,4,1,4,1,2,4,4,4,800,10,3,4,10,1,5,1,3,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0
1,1120,35,25,0,4,3,3,4,4,4,3,4,2,4,4,4,3,500,9,7,3,8,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
6,2456,48,32,0,4,5,1,5,5,5,1,5,1,1,5,5,4,200,10,2,6,10,1,5,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
3,1595,59,36,0,3,5,2,1,4,2,1,1,2,4,2,5,3,0,3,2,0,2,4,3,1,5,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
3,2007,64,35,0,4,5,2,4,5,5,1,4,3,5,4,4,3,400,10,10,2,10,5,3,4,5,4,5,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
6,1331,42,71,0,6,4,1,5,4,4,2,3,3,5,1,4,2,500,10,2,6,10,3,4,3,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
2,2037,24,35,0,5,5,3,4,4,4,4,4,4,5,3,5,3,100,10,9,6,10,5,4,3,4,5,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
1,2200,49,44,1,1,3,2,4,5,4,4,1,5,3,4,3,2,0,5,1,4,10,4,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
5,2639,27,26,0,1,5,4,5,5,5,4,5,1,5,5,5,1,160,10,10,4,10,5,1,1,5,5,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
4,1904,10,45,1,4,3,5,2,4,4,4,3,4,5,5,4,4,0,8,3,6,5,4,4,3,3,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
7,1221,8,32,1,3,1,5,1,1,1,5,1,5,1,5,5,1,10,7,6,0,7,5,1,1,5,5,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
2,2377,55,45,1,4,5,2,5,5,4,2,4,2,5,2,4,2,160,10,1,6,8,2,5,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
3,1500,39,45,1,3,4,4,4,5,2,1,4,2,2,5,4,3,0,9,7,0,10,1,5,1,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0
5,913,6,72,1,3,5,1,5,5,5,4,4,4,1,3,4,3,10,2,2,2,8,4,3,3,4,4,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
6,2064,26,64,1,1,4,1,4,4,4,1,3,1,5,5,2,5,200,10,3,4,10,5,2,1,4,4,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
2,2065,30,52,1,4,5,1,3,5,3,5,1,5,3,5,4,3,0,10,0,1,10,5,1,3,4,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
7,2231,60,43,1,4,3,4,4,2,2,2,4,5,1,5,5,1,100,10,0,6,10,4,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
3,2014,62,21,0,3,3,3,5,3,2,4,5,2,2,5,5,1,0,0,9,0,7,4,2,1,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
5,3142,54,47,0,5,3,3,2,2,4,3,4,2,5,3,5,2,0,2,5,4,8,1,3,3,2,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
6,2558,62,46,0,4,2,1,1,1,2,1,5,1,2,3,1,1,600,0,2,1,1,4,1,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0
1,2077,52,38,0,5,4,5,5,4,5,5,5,5,5,5,3,5,600,7,7,6,9,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,2280,42,43,1,5,5,2,5,5,2,4,5,4,1,5,5,2,0,10,10,2,10,5,5,1,5,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
4,2401,35,63,0,2,5,3,5,5,1,5,5,1,3,5,5,5,0,0,5,4,10,3,5,1,5,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
6,1616,57,34,1,4,5,3,5,3,4,3,1,4,4,1,1,5,5,4,9,2,8,5,4,4,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0
2,2158,41,50,1,3,3,3,4,5,4,2,3,4,2,4,4,3,200,8,4,6,9,4,3,3,3,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
5,2062,31,64,0,4,4,2,5,4,4,1,5,1,1,4,4,2,300,10,7,6,10,5,5,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
3,2356,36,62,1,3,5,1,5,5,5,1,5,1,2,5,4,4,100,10,3,6,10,5,1,4,4,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0
2,2158,14,54,1,4,4,1,5,5,3,3,4,1,4,3,5,3,100,9,5,6,9,3,4,1,4,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
7,1925,59,57,0,4,4,3,4,3,4,2,1,5,3,5,5,1,50,7,1,4,8,3,3,2,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
1,2304,53,42,0,1,5,1,4,5,3,2,4,2,1,5,3,3,100,9,3,4,9,3,4,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
5,2141,44,48,0,5,4,2,4,3,3,3,4,2,3,4,4,4,400,7,8,4,6,5,3,4,4,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
